id,BuyingPower,NewChain,HAFT,CANBO_001,CANBO_002,CANBO_003,CANBO_004,CANBO_005,V1_001,O.K_001,O.K_002,O.K_003,O.K_004,V1_002,V1_003,V1_004,O.K_005,O.K_006,O.K_007,REHAH_001,WINMAK_001,WINMAK_002,REHAH_002,DAILYMAK_001,DAILYMAK_002,PopDenc,ChainDenc
"19","69","0",786.608089494024,1145.01123171804,586.619355488668,928.812216421769,282.674427717737,882.542584785782,2045.34535922364,882.572440216697,974.098565873982,392.286453074805,841.626915546033,1000.20046066333,657.054059030796,717.032890521202,1371.88174690391,616.842378922494,937.314829507835,995.921406856862,614.955648466467,1829.25400176874,1457.66550633016,1294.74042400081,1108.10712779951,0.8,0.2
"20","75","0",686.572283426461,1052.63359511402,486.621140068947,894.543475782364,371.024176085984,928.701667536833,1946.92143533038,881.754569955053,902.499891977198,442.034994909461,938.9388104285,1070.01810021637,557.041471672655,813.796070292568,1274.05218727468,622.300427078038,1000.05713716178,920.230686958794,609.279084443967,1729.98436888917,1544.61183133115,1197.65150113829,1163.7935802045,0.65,0.2
"21","71","0",586.536901732958,961.789519542185,386.643010596435,870.481900533374,464.142051867059,982.907399145388,1848.67070209671,892.223590824323,836.754991121707,506.868831214251,1036.76954931233,1144.33006400103,457.039588550328,911.266541088322,1176.59392342343,643.456235258397,1068.49625907077,849.59072986385,619.90834936404,1630.80853505617,1633.05770375515,1101.09050722339,1225.13035118634,0.8,0.2
"22","74","0",486.502198732485,872.95790077663,286.705967858492,857.487173865381,559.653053227639,1043.90704119202,1750.62231781467,913.59156524148,778.34862960726,581.766172913341,1134.9849706436,1222.31691304428,357.057393478639,1009.23939350423,1079.60750945364,678.84374387051,1141.60808356397,785.365592905945,646.03910013264,1531.74471763914,1722.77217991455,1005.20958961646,1291.31252591205,0.65,0.2
"23","58","0",1572.55618688899,2048.28139405591,1401.70004895429,1955.99471353829,793.189591964651,1707.69380856928,2572.20813508008,1866.23859344616,1977.31888645202,1305.44057887358,762.735050467894,1649.80315866526,1474.36056763636,731.679808151655,2187.34145761433,589.199863334222,1654.79744310784,1988.54690774298,653.43441171319,2414.04504361731,1807.35040055144,2130.12051786807,92.446331092648,0.65,0.98
"24","76","0",386.468692025311,786.820645491667,186.875920750637,856.063411986207,656.513532939703,1110.58167013264,1652.81229201364,945.119542968674,729.046685657891,663.326867442397,1233.49318522103,1303.31912786949,257.11784084246,1107.58131536817,983.232581916432,726.385930423546,1218.55182601158,729.252102287993,685.901937077088,1432.8161484886,1813.56699970111,910.22368283629,1361.63375270482,1,0.2
"25","86","0",1491.80690894021,1972.90876322028,1325.65704463864,1913.98974967139,766.048087689461,1702.86498696005,2474.51929395341,1838.83905623911,1917.121165428,1282.81218297323,809.296546612542,1663.22395751267,1397.22580151165,763.812228315494,2103.69618818247,503.831010367983,1661.27524692642,1925.9307925844,565.643863773524,2318.23527476015,1851.34497587321,2048.25665625586,187.04669101176,1,0.2
"26","93","0",1413.52665517353,1899.81477306756,1252.99043358168,1876.38297062152,751.348421573618,1703.9058114855,2377.02580347765,1816.54245824724,1860.35803113518,1267.69630609172,864.96928485534,1682.4958325867,1323.16123469168,807.141698740363,2021.54087867052,424.911444143445,1673.71776009785,1866.5783909375,482.643007599319,2222.7980090791,1899.59358241033,1968.0731970901,285.379450969029,0.65,0.2
"27","81","0",1338.14879880692,1829.27259150223,1184.32187348373,1843.44356679688,749.822682662661,1710.80556709588,2279.75272470979,1799.53848640653,1807.35311845448,1260.36327336528,928.115100685055,1707.42066772937,1252.71154460098,859.977406437479,1941.06472353484,356.747273039154,1691.99339647919,1810.81065056724,407.370101621121,2127.78336903967,1951.78076101011,1889.78404880903,384.592272610782,0.65,0.2
"28","84","0",1266.19179232669,1761.58880190147,1120.38672470898,1815.42561104332,761.550050829658,1723.4938870037,2182.72952408298,1787.97814636036,1758.4463108336,1260.94887233968,997.315507862472,1737.75523458758,1186.52080309567,920.684183681082,1862.48539738504,306.597984592685,1715.91578423649,1758.96855535259,344.922243611144,2033.25060216583,2007.59938596903,1813.63454114026,484.144413079859,0.65,0.2
"29","90","0",1198.27206397518,1697.10543091979,1062.04018666843,1792.55988491319,785.937476388741,1741.84427477064,2085.99106702101,1781.96738431919,1713.98844706854,1269.44214151245,1071.39796657111,1773.22191945418,1125.34077167106,987.811922410192,1786.05327482478,284.166940595723,1745.25273464065,1711.40888797648,303.326769134149,1939.270176883,2066.75524373302,1739.90562817974,583.862324061301,0.8,0.2
"30","74","0",1135.11455526692,1636.20090968193,1010.2510224582,1775.04550703604,821.858721917743,1765.68020269266,1989.57888705861,1781.56236982135,1674.33395515242,1285.6863729416,1149.41888555409,1813.5196415252,1070.03126840849,1060.14160196766,1712.05595378416,295.827969395621,1779.73650690075,1668.49789162594,291.646561177361,1845.92645617794,2128.97016433189,1668.91814730857,683.67346817447,0.65,0.2
"31","57","0",213.800319277503,426.127708446758,414.206297118759,1067.01301761512,1248.24313664394,1586.06431938523,1074.59736891417,1290.41448777987,711.27665658563,1212.27741413287,1828.03241292714,1829.32863053264,343.711640364942,1701.7871411219,440.704860463095,1161.37540587741,1730.5420074483,664.963359659217,1099.70057671225,844.745299189096,2373.98872033472,396.463064686525,1842.20165936398,0.8,0.2
"32","43","0",313.827483474692,422.75235718205,514.191182542988,1129.68157913628,1347.59514804852,1673.1267177299,980.802294855663,1365.23781028886,756.10872465306,1308.15536986403,1927.46471658625,1921.23099921263,443.689895728285,1801.20928507393,368.128045370156,1247.27857516052,1821.1200938411,705.187374897327,1184.288663274,748.611037324551,2469.2117817854,339.628221681854,1928.82570661559,0.65,0.2
"33","54","0",983.087637701847,1479.25727412265,904.836624499187,1755.9676045025,984.277726300922,1867.76085637447,1702.85333566395,1813.75947473642,1587.57566099229,1377.53276362363,1400.37957822702,1960.24353747451,949.094827923845,1299.37383942934,1508.20172447993,477.381393517553,1911.07705802299,1571.26338203183,429.299761602553,1570.84707311462,2331.46150243713,1476.28768202224,983.382281768523,1,0.2
"34","44","0",413.859337873625,442.570947150748,614.192992616212,1197.43847415764,1447.04152041659,1761.56768888805,888.370169237723,1443.11944693273,810.864398287475,1404.61351997247,2026.95650526929,2013.9087812632,543.689710688194,1900.69592946718,311.176002658214,1335.15152132143,1912.64107159518,756.5824123565,1271.1225941489,653.649083755692,2564.80133752801,305.820956222119,2016.69159131354,0.65,0.2
"35","57","0",948.235026106299,1437.09704953116,889.643925903086,1760.96480468809,1051.95809415177,1911.07164974601,1608.36384748037,1835.30360579472,1570.38005455236,1420.97212089838,1488.08340693074,2016.71796354329,927.046541331117,1384.39853371754,1447.71579775296,560.995102230061,1963.11730744566,1550.44919076964,507.353971364135,1481.31547529319,2403.499221436,1420.38755283417,1083.33467773097,0.8,0.2
"36","44","0",513.893136309311,482.735206642715,714.204612855118,1269.46920393107,1546.56404877463,1851.18965656119,797.774871674262,1523.59047030096,873.679850674917,1501.5400519653,2126.4994279032,2107.2596687869,643.701031586444,2000.23744818539,279.566641662075,1424.62979344649,2004.97582272091,817.043084018306,1359.77218132498,560.455646391106,2660.71788616235,302.853659591464,2105.64385644113,0.65,0.2
"37","48","0",922.958731245238,1400.82424902702,885.560896477872,1771.60566757619,1124.47489507823,1958.5387025096,1514.5870303896,1861.98012716438,1559.42468357752,1469.94618682259,1577.25592190422,2076.47844203243,915.45856133855,1471.3126734739,1391.79898960307,649.270967584529,2018.77645225164,1535.88136377093,592.057932686128,1393.21404182725,2477.48239565183,1369.52221062071,1183.3013546792,0.3,0.2
"38","45","0",613.927922403597,538.713520762769,814.222423696446,1345.08733685113,1646.14891822451,1941.82910477017,709.720155430153,1606.26175337926,942.945715943849,1598.84978208893,2226.08662319909,2201.19802428812,743.719211636861,2099.82603554952,281.956127503612,1515.42905706447,2098.01690447851,884.712715861099,1449.90442364279,470.08371424652,2756.92729719269,331.555375616996,2195.55046082469,0.65,0.2
"39","67","0",908.058786968817,1370.90627556419,892.739978441811,1787.78942127087,1200.95233400031,2009.86755919581,1421.66391798982,1893.57213497551,1554.84145689357,1523.92144772182,1667.66153859248,2139.24959882096,914.728510675656,1559.80044111364,1341.02297653277,740.543612064026,2077.763682045,1527.73859662786,680.934584326435,1306.83204996348,2553.24191370271,1324.27193890686,1283.27897229434,0.8,0.2
"40","52","0",713.963278255377,606.140223968164,914.24439178927,1423.72137359799,1745.78546075446,2033.34997160443,625.280262789215,1690.81058528466,1017.34531699893,1696.47677122763,2325.71240474708,2295.65173182486,843.74180961697,2199.45529870932,317.577943284099,1607.32545573069,2191.67436377196,958.064981200485,1541.25922760581,384.527783338633,2853.39994812198,384.905618180731,2286.29882231008,0.65,0.2
"41","53","1",813.998982610957,681.626295466988,1014.26927676575,1504.89861876873,1845.4652977887,2125.63840143444,546.134479906984,1776.96897463894,1095.83350682626,1794.36922736635,2425.37200885988,2390.55969735815,943.76741017227,2299.11994098215,377.129916553025,1700.14108223048,2285.87243022489,1035.89340114183,1633.63149555283,307.829956484635,2950.11000584851,454.302136731687,2377.79255780665,0.65,0.2
"42","61","0",1689.68703005849,1991.12178676374,1491.19878101696,1471.26314245349,707.887238184894,881.25072467468,2949.90411004837,1235.47054718717,1714.02451935063,786.840786180631,317.497696916963,679.771172728546,1559.66160038036,361.155317190738,2251.02908987455,1163.4737838906,737.89340947091,1755.75820721653,1213.77635635202,2735.09880969207,733.263264919238,2169.06571638265,1090.21644954538,0.65,0.2
"43","70","0",1589.82317994067,1892.46372613314,1391.48050043991,1386.3612495876,615.406318820086,824.666449437989,2851.1165692232,1159.65983474422,1619.68651049971,693.174711867048,306.498978855638,653.064487272971,1459.78963233701,313.731773820068,2151.31298700767,1086.41657261934,697.071338675413,1660.57768228165,1134.09435414013,2635.77450750313,786.497760151607,2069.4754431137,1065.34151442512,0.8,0.2
"44","68","0",1517.26213560271,1985.208082706,1340.75130257499,1866.72988781802,699.525271513279,1607.97622496178,2552.94686144871,1771.02009686465,1899.66918635009,1209.19838212294,672.952896972822,1550.34775967142,1414.54532578833,635.612327547357,2135.1998029104,548.089457611601,1554.8243095275,1912.85923608117,615.39676875223,2387.77884441411,1716.95514289484,2075.39202573663,164.448386147472,0.8,0.98
"45","78","0",1489.98258872306,1793.95842583808,1291.81153587533,1303.60832747351,525.699909972701,776.892222646332,2752.41930683453,1087.77261478568,1526.07457791276,601.563632815712,327.251141486419,641.024534825043,1359.94195385413,294.001599898327,2051.62815179714,1013.38322542211,668.838600744444,1566.00270834499,1057.87609644241,2536.50624320937,848.23185293254,1969.93046473011,1049.45130060211,0.65,0.2
"46","96","0",1433.40130302565,1907.34461330844,1261.03831955696,1822.66890956679,668.592226502995,1602.84702937517,2454.49154069241,1742.12364945926,1836.92858668695,1184.73319656266,725.301152770604,1564.62189871068,1333.95627789333,672.351713461977,2049.42753396644,455.07281302314,1561.71685689464,1847.67992370203,521.238560160909,2290.87082364994,1763.20666807224,1991.27948550437,231.264806868767,1,0.2
"47","96","0",1390.17026515308,1695.63250716887,1192.20425295093,1223.44051695538,440.466467678636,739.637175196203,2653.82239410393,1020.63825781522,1433.33098794398,513.109428016736,374.512799619623,644.473839066981,1260.12433598156,307.34524641458,1951.97937282205,945.30683674263,654.825583276187,1472.14999441999,985.925215273005,2437.3008624385,916.750051712661,1870.43801115707,1042.95655213654,1,0.2
"48","99","0",1351.74297612108,1831.63607087161,1184.41381924239,1783.13720435182,651.69805963392,1603.95277053181,2356.16949342115,1718.57274560252,1777.60656944878,1168.34909384916,786.938840680852,1585.09306243674,1256.16682416395,721.197228663108,1965.00461197676,365.780427630257,1574.94611757852,1785.72859466594,429.745200108396,2194.24368682157,1813.80135262576,1908.7039594688,316.130312039464,0.8,0.2
"49","87","0",1272.71116011996,1758.36081880472,1111.51670650616,1748.4420100099,649.938445254886,1611.28060991851,2257.99811985065,1700.58948167885,1722.05645756752,1160.38842231885,855.861280129972,1611.52510521773,1181.72994887834,779.877475090913,1882.11261336099,283.75025699928,1594.3543599612,1727.35259062563,343.05549079466,2097.93623568045,1868.38640158391,1827.87375793544,407.931559324164,1,0.2
"50","90","0",1290.392766032,1597.51909060174,1092.67551706335,1146.40027409703,362.871701158182,714.548543940636,2555.3374455633,959.255180177176,1341.63582843615,429.765769234133,439.819507615397,663.17074901672,1160.34453349075,350.000139968717,1852.37246714287,883.334208658854,655.944247663567,1379.16699582373,919.244298873793,2338.16636789642,990.645679584044,1771.00693270758,1046.03228779239,0.8,0.2
"51","92","0",1190.65884329475,1499.65988241809,993.248937376747,1073.16137373397,298.924530994534,702.930245872795,2456.97792365519,904.794670880525,1251.21961926983,355.148970171128,516.369430738281,695.887337411314,1060.61321580343,412.981750203546,1752.81457133072,828.835617116496,672.119037993285,1287.2421933411,859.061395347264,2239.11217328082,1068.80395049058,1671.64817923086,1058.59508667557,0.8,0.2
"52","85","0",1196.82628859314,1687.83580156744,1043.12871785929,1718.8762227053,663.433812811593,1624.74635986598,2159.99796546895,1688.35177462399,1670.65454625348,1161.02446041629,930.451034945433,1643.63046996291,1111.31952887844,846.349288686553,1800.96294003738,217.365869775452,1619.71947837452,1672.92623111045,265.909815639379,2001.99460790107,1926.62267693861,1749.03087471168,502.884431495003,0.65,0.2
"53","85","0",1124.72550883168,1620.42014945052,980.194107072856,1694.70832362502,691.291311792855,1644.19921932822,2062.19343887394,1681.98503671643,1623.7948202099,1170.2431879516,1009.45258655627,1681.08413841782,1045.74918239961,918.923371271101,1721.80195840441,184.381270696782,1650.76689950593,1622.84694712546,209.150210717719,1906.47403162773,1988.18935730379,1672.45638955315,599.493244300381,0.65,0.2
"54","87","0",1090.98044456856,1402.10810800214,893.958596148487,1004.55558743061,258.941524552966,705.44813450888,2358.7595176812,858.575059860023,1162.38084652487,295.93546889802,599.873652548018,740.768353864049,960.945475238605,488.490099534513,1653.31453696019,783.372501714395,702.310453347811,1196.61948202735,806.83190493365,2140.14942671219,1150.35634322542,1572.3754592146,1080.3140255085,1,0.2
"55","76","0",1057.18333571448,1556.51792954294,923.828056599207,1676.17181537962,731.872759902117,1669.42990671796,1964.61375532282,1681.5559534312,1581.88098525079,1187.84479085953,1091.90874698788,1723.53747664817,985.985008262251,996.267032622857,1644.91680637986,201.890554532406,1687.18295435855,1577.52878968723,191.818675519964,1811.44111453067,2052.78680868353,1598.47633405414,697.069828187175,1,0.2
"56","82","1",991.374314478965,1304.93271415052,794.855545677568,941.596178706831,254.48060439108,721.954315856036,2260.70061891529,821.987654634425,1075.51047374513,262.753956031388,687.803912537495,795.75821595908,861.363377308165,571.582054277265,1553.8834769233,748.59288382647,744.815926087875,1107.61850677794,764.188327144264,2041.29142682094,1234.63045104547,1473.20616255906,1110.65208252354,0.8,0.2
"57","71","0",891.864662866281,1208.22451621216,696.019787803,885.488358716345,287.201780315424,751.527653800051,2162.8229212169,796.361163111256,991.126212329643,265.549059042701,778.662218790972,858.917534838156,761.900499084724,659.396937379513,1454.53553394612,726.033718773275,797.669334124642,1020.66359418826,732.806047553614,1942.55416374467,1321.10551435355,1374.16267812459,1148.92667928981,0.8,0.2
"58","60","1",995.128415390846,1496.57926571142,875.300455063291,1663.45496459737,783.202779274865,1700.18121046282,1867.2941622725,1687.06905310347,1545.31553598113,1213.46453391586,1177.09374428385,1770.63089699005,933.143258080613,1077.35352842139,1570.64173254305,259.880632479314,1728.62838002641,1537.39284926936,223.293089190938,1716.97683074319,2120.13801818836,1527.46772149354,795.258027527582,0.8,0.2
"59","60","0",939.648517462616,1441.09880098461,835.977455251679,1656.69179046574,843.320959528324,1736.1598055532,1770.27755300887,1698.46647088033,1514.48591066782,1246.60815629151,1264.45617971595,1822.00463583714,888.459934929021,1161.39916896556,1499.36467646239,338.128506737662,1774.75085954003,1502.85437704862,287.993058166746,1623.18045939051,2189.98893055149,1459.86421174751,893.856307003478,0.8,0.2
"60","71","0",792.487829311018,1112.10539908561,597.583955581208,837.610130081459,346.733557214144,792.707010158249,2065.1521870414,782.772840225752,909.919993217084,303.327840046296,871.533291592174,928.580813375698,662.610524656732,750.278214284054,1355.28898391274,716.849659580525,858.962615112496,936.324957158602,714.171147235153,1843.95703070865,1409.37645691733,1275.27431684579,1194.37506016906,0.8,0.2
"61","74","0",891.971366008606,1390.61023462183,807.20538156436,1655.95523955623,910.488150004267,1777.04821885256,1673.61661651497,1715.63093510316,1489.74824980973,1286.69436954575,1353.57450742533,1877.30732298807,853.217778084944,1247.80615736091,1431.53352587062,425.603830436723,1825.19585955645,1474.30681741752,368.829216001282,1530.17482775289,2262.10799340049,1396.1605254639,992.742484074678,0.65,0.2
"62","73","0",693.300922372849,1016.74243922929,499.78439920995,799.441458130661,421.874701396967,843.794878996186,1967.71923122491,781.850592615244,832.821976573114,365.395761872221,965.83668470868,1003.39429975866,563.584836908309,843.235005703137,1256.16785408968,721.551605785298,927.023183324334,855.376820263229,709.289055887712,1745.52376939352,1499.12607937883,1176.58018688489,1246.21260403149,1,0.2
"63","70","0",594.399030955168,922.370205493436,403.084519965647,772.423054409102,505.714506592618,903.1112786984,1870.56121577029,793.638572353988,761.081679371095,441.627834658938,1061.19060466221,1082.2904851294,464.992316747013,937.650217238632,1157.20437873374,739.874859936404,1000.47087624461,778.877020540701,718.440190685995,1647.28376210329,1590.10401108437,1078.13363504769,1303.67737845972,0.8,0.2
"64","81","0",853.405706597571,1345.67555621458,790.13767556259,1661.25332577335,983.260839083293,1822.51602083062,1577.37673825067,1738.39162473721,1471.40984128932,1333.09702707639,1444.12368779339,1936.20232460985,828.622287535653,1336.11644247519,1367.66108840988,517.649626717782,1879.61538772943,1452.10354503685,457.323477878237,1438.11335759202,2336.28516718491,1336.91425353636,1091.83833479581,0.65,0.2
"65","69","0",495.952678338946,829.326969118536,308.520052871013,757.748578890799,594.584605395204,969.146508700966,1773.72331178165,817.587191560114,696.356956950834,525.900199429476,1157.33542175545,1164.43980156476,367.182039979138,1033.12408184788,1058.44276819776,770.848684286184,1078.2053385486,708.268404952341,741.104883843194,1549.27376155827,1682.11096627462,980.009262771962,1366.05942229894,0.8,0.2
"66","60","0",825.229953323979,1306.86777477879,785.537620552096,1672.52869995684,1060.48566823472,1872.22960269345,1481.63996751342,1766.532239093,1459.71188457852,1385.18148157351,1535.85066282437,1998.37205150805,815.637176888484,1425.97645379767,1308.32728202987,612.207829399352,1937.67459760022,1436.53876110459,549.790244290915,1347.18962060727,2412.33060219396,1282.7431678928,1191.09152423475,0.8,0.2
"67","64","0",398.299784796494,738.115480440148,218.876493021859,756.137051380454,686.534286856399,1040.62227007834,1677.26096649692,852.672409817868,640.777267813807,614.9159946019,1254.08924190295,1249.20061694035,271.002308915879,1129.38814379457,959.945329063172,813.028516821922,1159.36461277923,645.487150701519,776.100110292022,1451.54036008895,1774.98692898924,882.314566926057,1432.71656586829,0.8,0.2
"68","75","0",808.531037047387,1274.74658336185,793.622039482537,1689.66170205819,1141.25921178089,1925.86019268909,1386.51052237567,1799.8004418542,1454.81457075238,1442.3323310236,1628.55642772647,2063.52054043472,814.81770737687,1517.11083831726,1254.17642332816,708.272888173682,1999.05638727683,1427.82957823375,644.52201754669,1257.65040052798,2490.07313587657,1234.31565895469,1290.46574600386,0.65,0.2
"69","62","0",302.210487827809,649.507899078594,143.680240278126,767.670738425625,780.47586573731,1116.49417164832,1581.24291100967,897.58924022974,596.902673578761,706.885506265281,1351.32125590794,1336.07599952776,179.099553853489,1226.25631703582,861.802640168218,864.776171231736,1243.27817752673,593.024443528111,821.85223566905,1354.14344579021,1868.60232375624,785.209938430828,1503.08015033225,0.8,0.2
"70","83","0",804.024364502965,1249.8276314617,814.013085722732,1712.47652559171,1224.87961779879,1983.09002027768,1292.12254568174,1837.91780822788,1456.7864845506,1503.97211572,1722.08291251669,2131.37465689269,826.200074944635,1609.30310609458,1205.90692725687,805.305719506865,2063.46426631607,1426.10160056471,740.650194880402,1169.81365618993,2569.35872118503,1192.3317690445,1389.93503783824,0.8,0.2
"71","70","0",209.843829977899,564.73122801754,115.740625703354,791.77538984482,875.768574171223,1195.92580328739,1485.75528306572,950.945542906569,567.45474577695,800.791688294461,1448.93519561186,1424.67916722789,103.565628528447,1323.59596866913,764.151394481759,924.486375347567,1329.42457805562,553.820469859671,876.678726637262,1257.16122490734,1962.85135306228,688.944921618591,1576.65401356615,0.8,0.98
"72","100","0",811.912982412236,1232.54782588808,845.821158655635,1740.74977945138,1310.80216431185,2043.61672482022,1198.6512083242,1880.58949859776,1465.59989679012,1569.57205782252,1816.30333615006,2201.68425768326,849.293824113683,1702.38139497387,1164.25053947746,902.994392120088,2130.62381833775,1431.38010909721,837.694183769022,1084.09328349919,2650.04886278292,1157.49286477861,1489.48035067809,1,0.2
"73","60","0",129.431345922848,485.795226344192,161.7484306615,827.352977333236,972.015110564571,1278.25372149979,1390.90732799133,1011.4065331473,554.735756864428,896.025836827132,1546.8587564752,1514.70694624777,96.901041043495,1421.31023058091,667.207401590922,990.720473897195,1417.39674898683,530.821081929198,938.991401030482,1160.6976482137,2057.64694742977,593.927908528627,1653.0095496456,0.8,0.98
"74","87","0",831.844316782085,1223.23094655637,887.819981895563,1774.22053078491,1398.60261998391,2107.15622170346,1106.32886601653,1927.51306101187,1481.13267993921,1638.65661600671,1911.11506320237,2274.22161206632,883.180726899672,1796.20796910654,1129.93889120439,1001.14693610942,2200.28308696465,1443.58824525713,935.368978908593,1001.03311331064,2732.01911149378,1130.45972603151,1589.08739567394,1,0.2
"75","70","0",97.3924667294801,416.037774412164,242.783836416107,873.001946536796,1068.95786098418,1362.95318209052,1296.83940333365,1077.77719679225,559.886960621903,992.205638064409,1645.03664500909,1605.91976122689,167.536741797528,1519.32682378032,571.33079071183,1062.25882746167,1506.87495339426,526.155592780135,1007.40204203258,1064.89366603313,2152.91690852718,500.869650300182,1731.77885685884,0.8,0.98
"76","89","0",862.984356952785,1222.05913011289,938.642615569785,1812.60087577262,1487.94858600911,2173.44429308172,1015.46894950226,1978.38597769478,1503.17654601054,1710.80369967968,2006.43426947999,2348.78032845164,926.677477055477,1890.67142644335,1103.65721461076,1099.63914119265,2272.2121805389,1462.55248900178,1033.49574129067,921.352876320555,2815.15764777988,1111.80188009214,1688.74524721945,0.8,0.2
"77","58","0",149.106952900678,360.822166628247,334.275626180929,927.236005141247,1166.42324576237,1449.6085401477,1203.73439045719,1149.03392032433,582.434397435402,1089.08057757652,1743.42589359064,1698.12666240013,258.383583678297,1617.59078834464,477.165394151522,1138.10163348627,1597.60616069465,540.299144766364,1080.75327969292,969.944743909572,2248.60094080739,411.102463937871,1812.64728631473,0.65,0.2
"78","49","0",234.510635982193,327.58603927601,429.594176532332,988.64329937611,1264.29039654727,1537.88920223474,1111.83421511997,1224.32387882,620.484494940272,1186.48039240301,1841.99263138057,1791.17413215462,354.217946659764,1716.05962813586,385.965713810251,1217.44469477499,1689.38849739576,571.857838702089,1158.10672029927,876.128918631778,2344.64834904977,327.345140395837,1895.34616635068,0.65,0.2
"79","53","0",328.286993519485,323.183158479354,526.665805374215,1055.97314536448,1362.4727361434,1627.53070790024,1021.46411983095,1302.94808379024,671.406690976843,1284.28566606193,1940.70981313204,1884.93769192801,451.877621365364,1814.69999071896,300.444706404775,1299.64709792243,1782.05955821384,618.170175549444,1238.71281536303,783.853136791256,2441.01623849861,255.576239993431,1979.64610947043,0.65,0.2
"80","56","0",424.928477670627,348.707400111325,624.673778008344,1128.16564951947,1460.90671521397,1718.32009025913,933.068783080469,1384.33853843258,732.521418495847,1382.41034011229,2039.55559205804,1979.31557521494,550.391825639764,1913.4853482604,227.110708851539,1384.19951725602,1875.48760562099,676.211574257101,1321.97671466614,693.732205419424,2537.66809712989,208.562578057228,2065.35107485086,0.65,0.2
"81","61","0",522.848748681353,398.448361253369,723.237529571845,1204.34667475395,1559.54468379785,1810.0846314783,847.266505943021,1468.03521502488,801.500500682098,1480.79091813845,2138.5121345111,2074.2239261192,649.371755924285,2012.39434626216,181.400888112075,1470.69668886631,1969.56491567606,743.239235966914,1407.42678446494,606.727099270748,2634.57267063729,204.186770023927,2152.29322205954,0.65,0.2
"82","49","0",621.443602602238,464.693537225742,822.157192274138,1283.80637829224,1658.35024039367,1902.68324195233,764.930372698296,1553.66544411646,876.489138168795,1579.37957720773,2237.56474326112,2169.59312846573,748.632703122158,2111.40960719022,185.062255887896,1558.81490652993,2064.20271682311,817.044530383082,1494.68812464685,524.391011640511,2731.70306330395,244.746544932077,2240.32851724624,0.65,0.2
"83","56","0",720.436128533812,541.418326497554,921.318129263188,1365.97270730122,1757.295114707,1995.99984050981,687.307191488878,1640.92654939602,956.074312619906,1678.13964195163,2336.70119999078,2265.36497741995,848.075995773729,2210.51684993556,235.806139958408,1648.29420389251,2159.32731389143,895.954069079373,1583.46131483637,449.298170131965,2829.03601447473,313.247895600256,2329.33301810364,0.65,0.2
"84","58","0",1797.73779290382,2076.88957446306,1601.29437314462,1512.00564445173,838.947456738776,873.306045116955,3065.36271152052,1257.6934177407,1780.86823135647,857.842887563042,446.018091775483,632.119753277144,1667.77253742468,501.2481461036,2345.39862668069,1304.01315525196,708.768047088322,1825.57664178747,1353.60109756171,2847.5008074332,598.6268628207,2262.07095888606,1216.90246088243,0.65,0.2
"85","72","0",1698.33499584198,1977.44997284603,1502.22267141721,1422.50781425716,749.292034709764,803.816216735167,2967.04651972322,1174.81970232603,1684.33402750023,759.771222962158,414.794057339769,586.485220814151,1568.40422245775,446.351094270791,2245.41653554458,1227.62581361533,650.967790381737,1728.45206735402,1274.8090039048,2748.59740161799,647.489768450964,2162.13613094423,1186.26192181973,0.8,0.2
"86","82","0",1599.0113315796,1878.07385016406,1403.28797086254,1334.50769146602,662.61537964366,741.345020193195,2868.84932869098,1094.81724951998,1588.23344244909,662.287758180482,406.436880738602,555.310098578111,1469.12670138614,408.930011051763,2145.43958800281,1154.85706620635,604.30194934582,1631.67947749795,1199.18928410427,2649.77912718284,707.210524070454,2062.21123555225,1163.44228761032,0.8,0.2
"87","65","0",1555.22042019141,2007.42693201059,1370.36168379638,1829.21671154286,657.169064252902,1520.34716786967,2636.63787195959,1712.22804635789,1892.66005220064,1148.36578398463,539.25870058871,1442.52279590974,1445.56793313057,514.418686055025,2175.46509129368,622.083662491284,1454.35601487071,1910.20446514259,691.015953532844,2463.49152083931,1583.79964124236,2111.67668190672,243.166111065073,1,0.2
"88","86","0",1499.78251963756,1778.77184375412,1304.5214395767,1248.32205485647,580.253903240655,687.807551102805,2770.78378942425,1018.36297877612,1492.65022859486,565.69665263832,422.306304837918,541.099389571001,1369.9597105805,393.996269752854,2045.46853654623,1086.43426735825,571.504578329037,1535.32542882847,1127.38048245859,2551.05587577095,775.284005410713,1962.29778828054,1148.90966593598,1,0.2
"89","83","0",1466.71422610869,1925.26891445482,1284.71004280443,1778.61194328651,607.894984964572,1508.30095469599,2537.48604727329,1676.36293885478,1824.20143178379,1113.62524141077,586.499181834245,1450.97233966446,1359.46779399389,540.985731434442,2086.55422564772,523.127568154841,1454.85996835243,1839.49909373106,592.000556032793,2365.4549092028,1627.68833316241,2024.13079974755,256.037220160347,0.8,0.2
"90","99","0",1400.66871675862,1679.55709770089,1205.96439370502,1164.35389667471,504.32618295297,645.430761826709,2672.86439128979,946.317264951555,1397.69053111117,470.547753826328,459.901222096111,545.181289583792,1270.9291206073,404.051001880343,1945.50428828885,1023.22961885996,555.039609545484,1439.47396900027,1060.15726601526,2452.43912147291,849.705057143586,1862.39762973621,1142.9801974053,0.8,0.2
